period,stateid,value,type
2024-04-01,VA,9941.70098,Historical
2024-05-01,VA,10365.04978,Historical
2024-06-01,VA,12598.2016,Historical
2024-07-01,VA,13552.4638,Historical
2024-08-01,VA,13319.67701,Historical
2024-09-01,VA,10999.0547,Historical
2024-10-01,VA,10380.69041,Historical
2024-11-01,VA,10465.37489,Historical
2024-12-01,VA,12186.84063,Historical
2025-01-01,VA,14145.41834,Historical
2025-02-01,VA,11480.46338,Historical
2025-03-01,VA,10807.82632,Historical
2025-04-01,VA,10257.60268,Historical
2025-05-01,VA,10619.99269,Historical
2025-06-01,VA,12631.18693,Historical
2025-07-01,VA,13573.49195,Historical
2025-08-01,VA,13130.26471,Historical
2025-09-01,VA,12917.0029296875,Forecasted
2025-10-01,VA,12870.193359375,Forecasted
2025-11-01,VA,12756.7880859375,Forecasted
2025-12-01,VA,12806.0546875,Forecasted
2026-01-01,VA,13383.365234375,Forecasted
2026-02-01,VA,13041.701171875,Forecasted
2026-03-01,VA,13041.701171875,Forecasted
2026-04-01,VA,13015.9541015625,Forecasted
2026-05-01,VA,13041.634765625,Forecasted
2026-06-01,VA,13097.9423828125,Forecasted
2026-07-01,VA,13330.2001953125,Forecasted
2026-08-01,VA,13266.6787109375,Forecasted
2026-09-01,VA,12917.0029296875,Forecasted
2026-10-01,VA,12870.193359375,Forecasted
2026-11-01,VA,12756.7880859375,Forecasted
2026-12-01,VA,12806.0546875,Forecasted
2027-01-01,VA,13383.365234375,Forecasted
2027-02-01,VA,13041.701171875,Forecasted
2027-03-01,VA,13041.701171875,Forecasted
2027-04-01,VA,13015.9541015625,Forecasted
2027-05-01,VA,13041.634765625,Forecasted
2027-06-01,VA,13097.9423828125,Forecasted
2027-07-01,VA,13330.2001953125,Forecasted
2027-08-01,VA,13266.6787109375,Forecasted
2027-09-01,VA,12917.0029296875,Forecasted
2027-10-01,VA,12870.193359375,Forecasted
2027-11-01,VA,12756.7880859375,Forecasted
2027-12-01,VA,12806.0546875,Forecasted
2028-01-01,VA,13383.365234375,Forecasted
2028-02-01,VA,13041.701171875,Forecasted
2028-03-01,VA,13041.701171875,Forecasted
2028-04-01,VA,13015.9541015625,Forecasted
2028-05-01,VA,13041.634765625,Forecasted
2028-06-01,VA,13097.9423828125,Forecasted
2028-07-01,VA,13330.2001953125,Forecasted
2028-08-01,VA,13266.6787109375,Forecasted
2028-09-01,VA,12917.0029296875,Forecasted
2028-10-01,VA,12870.193359375,Forecasted
2028-11-01,VA,12756.7880859375,Forecasted
2028-12-01,VA,12806.0546875,Forecasted
2029-01-01,VA,13383.365234375,Forecasted
2029-02-01,VA,13041.701171875,Forecasted
2029-03-01,VA,13041.701171875,Forecasted
2029-04-01,VA,13015.9541015625,Forecasted
2029-05-01,VA,13041.634765625,Forecasted
2029-06-01,VA,13097.9423828125,Forecasted
2029-07-01,VA,13330.2001953125,Forecasted
2029-08-01,VA,13266.6787109375,Forecasted
2029-09-01,VA,12917.0029296875,Forecasted
2029-10-01,VA,12870.193359375,Forecasted
2029-11-01,VA,12756.7880859375,Forecasted
2029-12-01,VA,12806.0546875,Forecasted
2030-01-01,VA,13383.365234375,Forecasted
2030-02-01,VA,13041.701171875,Forecasted
2030-03-01,VA,13041.701171875,Forecasted
2030-04-01,VA,13015.9541015625,Forecasted
2030-05-01,VA,13041.634765625,Forecasted
2030-06-01,VA,13097.9423828125,Forecasted
2030-07-01,VA,13330.2001953125,Forecasted
2030-08-01,VA,13266.6787109375,Forecasted
2001-01-01,VT,521.78491,Historical
2001-02-01,VT,476.13472,Historical
2001-03-01,VT,474.67895,Historical
2001-04-01,VT,428.20555,Historical
2001-05-01,VT,431.8434,Historical
2001-06-01,VT,453.64415,Historical
2001-07-01,VT,472.84795,Historical
2001-08-01,VT,503.21287,Historical
2001-09-01,VT,451.62442,Historical
2001-10-01,VT,440.75259,Historical
2001-11-01,VT,450.07973,Historical
2001-12-01,VT,480.63676,Historical
2002-01-01,VT,511.72657,Historical
2002-02-01,VT,468.29399,Historical
2002-03-01,VT,455.25717,Historical
2002-04-01,VT,425.84036,Historical
2002-05-01,VT,441.64478,Historical
2002-06-01,VT,441.59958,Historical
2002-07-01,VT,486.30642,Historical
2002-08-01,VT,512.87685,Historical
2002-09-01,VT,458.69259,Historical
2002-10-01,VT,449.5561,Historical
2002-11-01,VT,466.5881,Historical
2002-12-01,VT,510.8805,Historical
2003-01-01,VT,496.21612,Historical
2003-02-01,VT,459.70518,Historical
2003-03-01,VT,447.80365,Historical
2003-04-01,VT,412.16157,Historical
2003-05-01,VT,407.92668,Historical
2003-06-01,VT,416.56422,Historical
2003-07-01,VT,468.64474,Historical
2003-08-01,VT,468.40571,Historical
2003-09-01,VT,440.72863,Historical
2003-10-01,VT,418.77417,Historical
2003-11-01,VT,437.49683,Historical
2003-12-01,VT,478.00151,Historical
2004-01-01,VT,544.41803,Historical
2004-02-01,VT,496.49403,Historical
2004-03-01,VT,476.21685,Historical
2004-04-01,VT,431.86762,Historical
2004-05-01,VT,430.51146,Historical
2004-06-01,VT,447.12887,Historical
2004-07-01,VT,485.52098,Historical
2004-08-01,VT,483.51501,Historical
2004-09-01,VT,447.62636,Historical
2004-10-01,VT,444.43955,Historical
2004-11-01,VT,456.14799,Historical
2004-12-01,VT,519.88525,Historical
2005-01-01,VT,545.05671,Historical
2005-02-01,VT,476.75341,Historical
2005-03-01,VT,494.66864,Historical
2005-04-01,VT,435.86413,Historical
2005-05-01,VT,440.17839,Historical
2005-06-01,VT,487.41414,Historical
2005-07-01,VT,526.96314,Historical
2005-08-01,VT,523.12622,Historical
2005-09-01,VT,486.65253,Historical
2005-10-01,VT,472.05772,Historical
2005-11-01,VT,458.05361,Historical
2005-12-01,VT,536.26437,Historical
2006-01-01,VT,527.09695,Historical
2006-02-01,VT,482.90362,Historical
2006-03-01,VT,490.84315,Historical
2006-04-01,VT,439.23864,Historical
2006-05-01,VT,443.17137,Historical
2006-06-01,VT,475.12445,Historical
2006-07-01,VT,525.37346,Historical
2006-08-01,VT,511.85501,Historical
2006-09-01,VT,458.40409,Historical
2006-10-01,VT,460.44011,Historical
2006-11-01,VT,463.17401,Historical
2006-12-01,VT,517.40415,Historical
2007-01-01,VT,537.41772,Historical
2007-02-01,VT,501.50488,Historical
2007-03-01,VT,502.1113,Historical
2007-04-01,VT,448.14097,Historical
2007-05-01,VT,457.48747,Historical
2007-06-01,VT,474.55669,Historical
2007-07-01,VT,504.95643,Historical
2007-08-01,VT,510.31773,Historical
2007-09-01,VT,467.31762,Historical
2007-10-01,VT,464.53068,Historical
2007-11-01,VT,468.51089,Historical
2007-12-01,VT,527.15362,Historical
2008-01-01,VT,533.26008,Historical
2008-02-01,VT,493.4301,Historical
2008-03-01,VT,489.25375,Historical
2008-04-01,VT,438.71226,Historical
2008-05-01,VT,436.31797,Historical
2008-06-01,VT,466.80278,Historical
2008-07-01,VT,508.44267,Historical
2008-08-01,VT,490.72334,Historical
2008-09-01,VT,460.16504,Historical
2008-10-01,VT,456.25103,Historical
2008-11-01,VT,458.96496,Historical
2008-12-01,VT,508.88003,Historical
2009-01-01,VT,536.45715,Historical
2009-02-01,VT,465.13768,Historical
2009-03-01,VT,466.56149,Historical
2009-04-01,VT,416.25421,Historical
2009-05-01,VT,416.80975,Historical
2009-06-01,VT,430.59896,Historical
2009-07-01,VT,466.32109,Historical
2009-08-01,VT,489.62607,Historical
2009-09-01,VT,436.85298,Historical
2009-10-01,VT,442.80856,Historical
2009-11-01,VT,420.2905,Historical
2009-12-01,VT,508.79455,Historical
2010-01-01,VT,520.55185,Historical
2010-02-01,VT,458.23339,Historical
2010-03-01,VT,459.81994,Historical
2010-04-01,VT,417.9632,Historical
2010-05-01,VT,435.68164,Historical
2010-06-01,VT,447.33217,Historical
2010-07-01,VT,512.09555,Historical
2010-08-01,VT,500.64253,Historical
2010-09-01,VT,449.6057,Historical
2010-10-01,VT,440.94732,Historical
2010-11-01,VT,436.54618,Historical
2010-12-01,VT,515.41355,Historical
2011-01-01,VT,524.26429,Historical
2011-02-01,VT,467.28531,Historical
2011-03-01,VT,470.45362,Historical
2011-04-01,VT,428.06021,Historical
2011-05-01,VT,427.58258,Historical
2011-06-01,VT,443.91548,Historical
2011-07-01,VT,497.09751,Historical
2011-08-01,VT,486.41053,Historical
2011-09-01,VT,450.30195,Historical
2011-10-01,VT,437.25234,Historical
2011-11-01,VT,423.14116,Historical
2011-12-01,VT,494.41903,Historical
2012-01-01,VT,510.81326,Historical
2012-02-01,VT,463.29911,Historical
2012-03-01,VT,444.82325,Historical
2012-04-01,VT,409.20417,Historical
2012-05-01,VT,434.47809,Historical
2012-06-01,VT,442.80343,Historical
2012-07-01,VT,494.57624,Historical
2012-08-01,VT,501.47153,Historical
2012-09-01,VT,438.54906,Historical
2012-10-01,VT,427.66109,Historical
2012-11-01,VT,446.23619,Historical
2012-12-01,VT,496.84859,Historical
2013-01-01,VT,515.97296,Historical
2013-02-01,VT,470.65778,Historical
2013-03-01,VT,471.75077,Historical
2013-04-01,VT,430.09273,Historical
2013-05-01,VT,425.87799,Historical
2013-06-01,VT,447.03432,Historical
2013-07-01,VT,507.07428,Historical
2013-08-01,VT,488.36973,Historical
2013-09-01,VT,436.65436,Historical
2013-10-01,VT,433.63723,Historical
2013-11-01,VT,455.01441,Historical
2013-12-01,VT,505.57544,Historical
2014-01-01,VT,537.68798,Historical
2014-02-01,VT,473.57482,Historical
2014-03-01,VT,486.17496,Historical
2014-04-01,VT,425.15025,Historical
2014-05-01,VT,418.46169,Historical
2014-06-01,VT,440.10958,Historical
2014-07-01,VT,487.44434,Historical
2014-08-01,VT,470.22434,Historical
2014-09-01,VT,454.39935,Historical
2014-10-01,VT,431.66219,Historical
2014-11-01,VT,447.84678,Historical
2014-12-01,VT,497.12472,Historical
2015-01-01,VT,527.63278,Historical
2015-02-01,VT,483.02882,Historical
2015-03-01,VT,482.99923,Historical
2015-04-01,VT,427.02241,Historical
2015-05-01,VT,423.90808,Historical
2015-06-01,VT,432.35432,Historical
2015-07-01,VT,483.34801,Historical
2015-08-01,VT,494.64564,Historical
2015-09-01,VT,459.14402,Historical
2015-10-01,VT,430.42006,Historical
2015-11-01,VT,425.9434,Historical
2015-12-01,VT,450.66224,Historical
2016-01-01,VT,506.80687,Historical
2016-02-01,VT,478.56809,Historical
2016-03-01,VT,452.53053,Historical
2016-04-01,VT,416.55928,Historical
2016-05-01,VT,421.76416,Historical
2016-06-01,VT,436.36841,Historical
2016-07-01,VT,492.02792,Historical
2016-08-01,VT,502.21367,Historical
2016-09-01,VT,453.5402,Historical
2016-10-01,VT,429.38823,Historical
2016-11-01,VT,429.68044,Historical
2016-12-01,VT,497.0022,Historical
2017-01-01,VT,494.60801,Historical
2017-02-01,VT,444.23829,Historical
2017-03-01,VT,468.56414,Historical
2017-04-01,VT,416.28394,Historical
2017-05-01,VT,418.15015,Historical
2017-06-01,VT,432.92048,Historical
2017-07-01,VT,473.733,Historical
2017-08-01,VT,475.16261,Historical
2017-09-01,VT,437.21579,Historical
2017-10-01,VT,426.82279,Historical
2017-11-01,VT,434.04854,Historical
2017-12-01,VT,501.91427,Historical
2018-01-01,VT,528.10205,Historical
2018-02-01,VT,449.02879,Historical
2018-03-01,VT,458.0811,Historical
2018-04-01,VT,425.83768,Historical
2018-05-01,VT,415.05567,Historical
2018-06-01,VT,422.30663,Historical
2018-07-01,VT,502.62803,Historical
2018-08-01,VT,507.46674,Historical
2018-09-01,VT,453.31305,Historical
2018-10-01,VT,436.17773,Historical
2018-11-01,VT,443.67197,Historical
2018-12-01,VT,489.27858,Historical
2019-01-01,VT,522.9265,Historical
2019-02-01,VT,458.89392,Historical
2019-03-01,VT,457.76565,Historical
2019-04-01,VT,423.61674,Historical
2019-05-01,VT,405.19368,Historical
2019-06-01,VT,419.24457,Historical
2019-07-01,VT,500.08723,Historical
2019-08-01,VT,473.85028,Historical
2019-09-01,VT,419.60387,Historical
2019-10-01,VT,417.12845,Historical
2019-11-01,VT,443.50584,Historical
2019-12-01,VT,485.84726,Historical
2020-01-01,VT,490.29409,Historical
2020-02-01,VT,455.17038,Historical
2020-03-01,VT,440.32309,Historical
2020-04-01,VT,392.21815,Historical
2020-05-01,VT,395.56046,Historical
2020-06-01,VT,429.79695,Historical
2020-07-01,VT,505.41917,Historical
2020-08-01,VT,477.34334,Historical
2020-09-01,VT,419.17622,Historical
2020-10-01,VT,414.18142,Historical
2020-11-01,VT,425.55656,Historical
2020-12-01,VT,486.41819,Historical
2021-01-01,VT,502.75505,Historical
2021-02-01,VT,458.05304,Historical
2021-03-01,VT,457.30766,Historical
2021-04-01,VT,403.98308,Historical
2021-05-01,VT,407.99797,Historical
2021-06-01,VT,448.42844,Historical
2021-07-01,VT,467.02442,Historical
2021-08-01,VT,505.84181,Historical
2021-09-01,VT,429.12104,Historical
2021-10-01,VT,416.60565,Historical
2021-11-01,VT,433.00247,Historical
2021-12-01,VT,482.57538,Historical
2022-01-01,VT,533.71382,Historical
2022-02-01,VT,469.90261,Historical
2022-03-01,VT,465.62947,Historical
2022-04-01,VT,412.75884,Historical
2022-05-01,VT,421.84985,Historical
2022-06-01,VT,430.15112,Historical
2022-07-01,VT,489.73237,Historical
2022-08-01,VT,504.10674,Historical
2022-09-01,VT,421.24277,Historical
2022-10-01,VT,410.12111,Historical
2022-11-01,VT,423.49218,Historical
2022-12-01,VT,487.77014,Historical
2023-01-01,VT,496.07021,Historical
2023-02-01,VT,453.7698,Historical
2023-03-01,VT,459.62354,Historical
2023-04-01,VT,403.33087,Historical
2023-05-01,VT,400.84234,Historical
2023-06-01,VT,422.38723,Historical
2023-07-01,VT,494.93477,Historical
2023-08-01,VT,466.77035,Historical
2023-09-01,VT,431.54321,Historical
2023-10-01,VT,416.40538,Historical
2023-11-01,VT,439.2041,Historical
2023-12-01,VT,479.14123,Historical
2024-01-01,VT,516.0825,Historical
2024-02-01,VT,467.42328,Historical
2024-03-01,VT,456.45438,Historical
2024-04-01,VT,410.23838,Historical
2024-05-01,VT,412.91769,Historical
2024-06-01,VT,445.97014,Historical
2024-07-01,VT,519.83875,Historical
2024-08-01,VT,483.83054,Historical
2024-09-01,VT,422.47473,Historical
2024-10-01,VT,417.19902,Historical
2024-11-01,VT,401.30893,Historical
2024-12-01,VT,505.20866,Historical
2025-01-01,VT,541.4709,Historical
2025-02-01,VT,478.1437,Historical
2025-03-01,VT,463.77285,Historical
2025-04-01,VT,415.3698,Historical
2025-05-01,VT,407.18466,Historical
2025-06-01,VT,441.64623,Historical
2025-07-01,VT,520.23263,Historical
2025-08-01,VT,481.9777,Historical
2025-09-01,VT,460.81549072265625,Forecasted
2025-10-01,VT,444.7274169921875,Forecasted
2025-11-01,VT,444.6446838378906,Forecasted
2025-12-01,VT,494.3504943847656,Forecasted
2026-01-01,VT,492.9951477050781,Forecasted
2026-02-01,VT,452.85955810546875,Forecasted
2026-03-01,VT,452.85955810546875,Forecasted
2026-04-01,VT,431.6087646484375,Forecasted
2026-05-01,VT,430.78570556640625,Forecasted
2026-06-01,VT,464.9170837402344,Forecasted
2026-07-01,VT,485.937255859375,Forecasted
2026-08-01,VT,485.937255859375,Forecasted
2026-09-01,VT,460.81549072265625,Forecasted
2026-10-01,VT,444.7274169921875,Forecasted
2026-11-01,VT,444.6446838378906,Forecasted
2026-12-01,VT,494.3504943847656,Forecasted
2027-01-01,VT,492.9951477050781,Forecasted
2027-02-01,VT,452.85955810546875,Forecasted
2027-03-01,VT,452.85955810546875,Forecasted
2027-04-01,VT,431.6087646484375,Forecasted
2027-05-01,VT,430.78570556640625,Forecasted
2027-06-01,VT,464.9170837402344,Forecasted
2027-07-01,VT,485.937255859375,Forecasted
2027-08-01,VT,485.937255859375,Forecasted
2027-09-01,VT,460.81549072265625,Forecasted
2027-10-01,VT,444.7274169921875,Forecasted
2027-11-01,VT,444.6446838378906,Forecasted
2027-12-01,VT,494.3504943847656,Forecasted
2028-01-01,VT,492.9951477050781,Forecasted
2028-02-01,VT,452.85955810546875,Forecasted
2028-03-01,VT,452.85955810546875,Forecasted
2028-04-01,VT,431.6087646484375,Forecasted
2028-05-01,VT,430.78570556640625,Forecasted
2028-06-01,VT,464.9170837402344,Forecasted
2028-07-01,VT,485.937255859375,Forecasted
2028-08-01,VT,485.937255859375,Forecasted
2028-09-01,VT,460.81549072265625,Forecasted
2028-10-01,VT,444.7274169921875,Forecasted
2028-11-01,VT,444.6446838378906,Forecasted
2028-12-01,VT,494.3504943847656,Forecasted
2029-01-01,VT,492.9951477050781,Forecasted
2029-02-01,VT,452.85955810546875,Forecasted
2029-03-01,VT,452.85955810546875,Forecasted
2029-04-01,VT,431.6087646484375,Forecasted
2029-05-01,VT,430.78570556640625,Forecasted
2029-06-01,VT,464.9170837402344,Forecasted
2029-07-01,VT,485.937255859375,Forecasted
2029-08-01,VT,485.937255859375,Forecasted
2029-09-01,VT,460.81549072265625,Forecasted
2029-10-01,VT,444.7274169921875,Forecasted
2029-11-01,VT,444.6446838378906,Forecasted
2029-12-01,VT,494.3504943847656,Forecasted
2030-01-01,VT,492.9951477050781,Forecasted
2030-02-01,VT,452.85955810546875,Forecasted
2030-03-01,VT,452.85955810546875,Forecasted
2030-04-01,VT,431.6087646484375,Forecasted
2030-05-01,VT,430.78570556640625,Forecasted
2030-06-01,VT,464.9170837402344,Forecasted
2030-07-01,VT,485.937255859375,Forecasted
2030-08-01,VT,485.937255859375,Forecasted
2001-01-01,WA,9204.63376,Historical
2001-02-01,WA,8316.93582,Historical
2001-03-01,WA,7354.8162,Historical
2001-04-01,WA,6746.81955,Historical
2001-05-01,WA,6549.86084,Historical
2001-06-01,WA,5893.61141,Historical
2001-07-01,WA,5354.74603,Historical
2001-08-01,WA,5327.83292,Historical
2001-09-01,WA,5172.25424,Historical
2001-10-01,WA,5575.6342,Historical
2001-11-01,WA,5842.66665,Historical
2001-12-01,WA,7155.43539,Historical
2002-01-01,WA,7580.66298,Historical
2002-02-01,WA,7290.67077,Historical
2002-03-01,WA,7205.25865,Historical
2002-04-01,WA,6453.65281,Historical
2002-05-01,WA,5990.78236,Historical
2002-06-01,WA,5518.50813,Historical
2002-07-01,WA,5541.16509,Historical
2002-08-01,WA,5564.67356,Historical
2002-09-01,WA,5624.31412,Historical
2002-10-01,WA,5627.55026,Historical
2002-11-01,WA,6158.05624,Historical
2002-12-01,WA,6848.56103,Historical
2003-01-01,WA,7346.77695,Historical
2003-02-01,WA,7095.01286,Historical
2003-03-01,WA,7264.77302,Historical
2003-04-01,WA,6659.77597,Historical
2003-05-01,WA,5976.55478,Historical
2003-06-01,WA,6040.19334,Historical
2003-07-01,WA,5961.06127,Historical
2003-08-01,WA,5840.11645,Historical
2003-09-01,WA,5823.10779,Historical
2003-10-01,WA,5960.75175,Historical
2003-11-01,WA,6478.10171,Historical
2003-12-01,WA,7687.2751,Historical
2004-01-01,WA,7931.28379,Historical
2004-02-01,WA,7405.56487,Historical
2004-03-01,WA,7486.35544,Historical
2004-04-01,WA,6536.70441,Historical
2004-05-01,WA,5962.40344,Historical
2004-06-01,WA,6021.4875,Historical
2004-07-01,WA,6145.41517,Historical
2004-08-01,WA,6288.8673,Historical
2004-09-01,WA,5958.43757,Historical
2004-10-01,WA,6150.85119,Historical
2004-11-01,WA,6517.05753,Historical
2004-12-01,WA,7577.1798,Historical
2005-01-01,WA,8184.13045,Historical
2005-02-01,WA,7595.41394,Historical
2005-03-01,WA,7528.59274,Historical
2005-04-01,WA,6961.0758,Historical
2005-05-01,WA,6333.28398,Historical
2005-06-01,WA,6326.84128,Historical
2005-07-01,WA,6308.77867,Historical
2005-08-01,WA,6564.44195,Historical
2005-09-01,WA,6162.34893,Historical
2005-10-01,WA,6238.90782,Historical
2005-11-01,WA,7023.80522,Historical
2005-12-01,WA,8197.57922,Historical
2006-01-01,WA,9053.35511,Historical
2006-02-01,WA,7731.26472,Historical
2006-03-01,WA,7896.23722,Historical
2006-04-01,WA,6851.12239,Historical
2006-05-01,WA,6507.11662,Historical
2006-06-01,WA,6568.4487,Historical
2006-07-01,WA,6789.68894,Historical
2006-08-01,WA,6813.92658,Historical
2006-09-01,WA,6332.42473,Historical
2006-10-01,WA,6119.21983,Historical
2006-11-01,WA,6636.18991,Historical
2006-12-01,WA,7734.34025,Historical
2007-01-01,WA,8610.77774,Historical
2007-02-01,WA,8076.28552,Historical
2007-03-01,WA,7583.94993,Historical
2007-04-01,WA,6905.71063,Historical
2007-05-01,WA,6648.58016,Historical
2007-06-01,WA,6378.27293,Historical
2007-07-01,WA,6735.19177,Historical
2007-08-01,WA,6772.444,Historical
2007-09-01,WA,6275.09133,Historical
2007-10-01,WA,6542.02502,Historical
2007-11-01,WA,6998.13079,Historical
2007-12-01,WA,8215.48717,Historical
2008-01-01,WA,8658.35972,Historical
2008-02-01,WA,8491.05612,Historical
2008-03-01,WA,7893.99875,Historical
2008-04-01,WA,7336.75568,Historical
2008-05-01,WA,7010.46422,Historical
2008-06-01,WA,6628.04602,Historical
2008-07-01,WA,6792.15387,Historical
2008-08-01,WA,6788.88402,Historical
2008-09-01,WA,6419.70618,Historical
2008-10-01,WA,6557.36707,Historical
2008-11-01,WA,6679.1955,Historical
2008-12-01,WA,8076.89686,Historical
2009-01-01,WA,9167.1834,Historical
2009-02-01,WA,8483.71736,Historical
2009-03-01,WA,8235.67574,Historical
2009-04-01,WA,7464.55709,Historical
2009-05-01,WA,6854.00811,Historical
2009-06-01,WA,6731.54253,Historical
2009-07-01,WA,6889.04745,Historical
2009-08-01,WA,6952.2095,Historical
2009-09-01,WA,6689.84115,Historical
2009-10-01,WA,6806.7732,Historical
2009-11-01,WA,7110.10686,Historical
2009-12-01,WA,8825.33959,Historical
2010-01-01,WA,8854.87884,Historical
2010-02-01,WA,7965.96586,Historical
2010-03-01,WA,7928.82407,Historical
2010-04-01,WA,7443.73932,Historical
2010-05-01,WA,7072.3809,Historical
2010-06-01,WA,6923.28171,Historical
2010-07-01,WA,7191.64681,Historical
2010-08-01,WA,7254.92306,Historical
2010-09-01,WA,6808.35653,Historical
2010-10-01,WA,6859.04146,Historical
2010-11-01,WA,7309.61289,Historical
2010-12-01,WA,8767.31857,Historical
2011-01-01,WA,9013.79836,Historical
2011-02-01,WA,8486.80628,Historical
2011-03-01,WA,8712.75899,Historical
2011-04-01,WA,7848.76152,Historical
2011-05-01,WA,7343.2622,Historical
2011-06-01,WA,7334.59329,Historical
2011-07-01,WA,7146.46798,Historical
2011-08-01,WA,7366.20818,Historical
2011-09-01,WA,6957.09059,Historical
2011-10-01,WA,7020.52844,Historical
2011-11-01,WA,7642.52964,Historical
2011-12-01,WA,8852.11155,Historical
2012-01-01,WA,8988.0602,Historical
2012-02-01,WA,8636.74186,Historical
2012-03-01,WA,8373.22032,Historical
2012-04-01,WA,7565.29361,Historical
2012-05-01,WA,7177.44685,Historical
2012-06-01,WA,7027.99438,Historical
2012-07-01,WA,7342.87336,Historical
2012-08-01,WA,7436.36881,Historical
2012-09-01,WA,6842.80738,Historical
2012-10-01,WA,7044.48156,Historical
2012-11-01,WA,7386.26223,Historical
2012-12-01,WA,8514.8904,Historical
2013-01-01,WA,9257.15219,Historical
2013-02-01,WA,8523.35495,Historical
2013-03-01,WA,8159.61944,Historical
2013-04-01,WA,7690.27333,Historical
2013-05-01,WA,7201.76685,Historical
2013-06-01,WA,6675.43488,Historical
2013-07-01,WA,7412.7706,Historical
2013-08-01,WA,7311.59464,Historical
2013-09-01,WA,7001.03291,Historical
2013-10-01,WA,7208.4702,Historical
2013-11-01,WA,7491.16739,Historical
2013-12-01,WA,8950.08561,Historical
2014-01-01,WA,9215.37054,Historical
2014-02-01,WA,8636.5036,Historical
2014-03-01,WA,8423.10399,Historical
2014-04-01,WA,7512.5576,Historical
2014-05-01,WA,7066.61839,Historical
2014-06-01,WA,6970.47154,Historical
2014-07-01,WA,7282.83036,Historical
2014-08-01,WA,7315.52128,Historical
2014-09-01,WA,6965.18818,Historical
2014-10-01,WA,7109.27418,Historical
2014-11-01,WA,7079.94503,Historical
2014-12-01,WA,8563.3923,Historical
2015-01-01,WA,8775.79234,Historical
2015-02-01,WA,7682.90215,Historical
2015-03-01,WA,7919.46851,Historical
2015-04-01,WA,7467.50655,Historical
2015-05-01,WA,6676.77463,Historical
2015-06-01,WA,7041.63183,Historical
2015-07-01,WA,7446.64777,Historical
2015-08-01,WA,7265.07165,Historical
2015-09-01,WA,6909.9466,Historical
2015-10-01,WA,6898.58846,Historical
2015-11-01,WA,7376.31735,Historical
2015-12-01,WA,8655.43815,Historical
2016-01-01,WA,8707.91706,Historical
2016-02-01,WA,7832.59049,Historical
2016-03-01,WA,7726.92391,Historical
2016-04-01,WA,6780.29695,Historical
2016-05-01,WA,6657.53413,Historical
2016-06-01,WA,6814.49932,Historical
2016-07-01,WA,7091.07826,Historical
2016-08-01,WA,7356.93728,Historical
2016-09-01,WA,6693.47415,Historical
2016-10-01,WA,6987.11099,Historical
2016-11-01,WA,7154.36006,Historical
2016-12-01,WA,9082.59339,Historical
2017-01-01,WA,9528.26235,Historical
2017-02-01,WA,8205.03844,Historical
2017-03-01,WA,8265.30482,Historical
2017-04-01,WA,7147.31999,Historical
2017-05-01,WA,6927.51785,Historical
2017-06-01,WA,6874.07488,Historical
2017-07-01,WA,7299.36459,Historical
2017-08-01,WA,7381.39996,Historical
2017-09-01,WA,6851.57468,Historical
2017-10-01,WA,7051.87656,Historical
2017-11-01,WA,7567.30618,Historical
2017-12-01,WA,8849.13172,Historical
2018-01-01,WA,8721.26996,Historical
2018-02-01,WA,8002.14068,Historical
2018-03-01,WA,8130.28691,Historical
2018-04-01,WA,7153.55775,Historical
2018-05-01,WA,6955.53249,Historical
2018-06-01,WA,6823.08091,Historical
2018-07-01,WA,7405.44364,Historical
2018-08-01,WA,7299.47561,Historical
2018-09-01,WA,6580.21587,Historical
2018-10-01,WA,7051.39809,Historical
2018-11-01,WA,7456.46985,Historical
2018-12-01,WA,8426.91923,Historical
2019-01-01,WA,9016.4782,Historical
2019-02-01,WA,8345.42538,Historical
2019-03-01,WA,8531.68706,Historical
2019-04-01,WA,7213.80831,Historical
2019-05-01,WA,6870.97637,Historical
2019-06-01,WA,6702.36802,Historical
2019-07-01,WA,7155.55404,Historical
2019-08-01,WA,7319.91443,Historical
2019-09-01,WA,6637.62271,Historical
2019-10-01,WA,7305.81914,Historical
2019-11-01,WA,7338.50294,Historical
2019-12-01,WA,8614.63937,Historical
2020-01-01,WA,8772.22198,Historical
2020-02-01,WA,8042.69843,Historical
2020-03-01,WA,8057.49095,Historical
2020-04-01,WA,7019.99268,Historical
2020-05-01,WA,6312.47989,Historical
2020-06-01,WA,6451.66778,Historical
2020-07-01,WA,6877.42797,Historical
2020-08-01,WA,6901.60312,Historical
2020-09-01,WA,6295.49776,Historical
2020-10-01,WA,6628.12526,Historical
2020-11-01,WA,7057.45454,Historical
2020-12-01,WA,8289.48365,Historical
2021-01-01,WA,8106.34676,Historical
2021-02-01,WA,7994.9621,Historical
2021-03-01,WA,8155.55091,Historical
2021-04-01,WA,7005.74593,Historical
2021-05-01,WA,6477.79919,Historical
2021-06-01,WA,6980.10059,Historical
2021-07-01,WA,7172.77971,Historical
2021-08-01,WA,7232.00694,Historical
2021-09-01,WA,6506.36474,Historical
2021-10-01,WA,6758.49223,Historical
2021-11-01,WA,7199.344,Historical
2021-12-01,WA,8609.17491,Historical
2022-01-01,WA,9125.68871,Historical
2022-02-01,WA,7954.3132,Historical
2022-03-01,WA,8132.17975,Historical
2022-04-01,WA,7494.63278,Historical
2022-05-01,WA,6828.65257,Historical
2022-06-01,WA,6688.07468,Historical
2022-07-01,WA,7123.96193,Historical
