period,stateid,value,type
2029-01-01,UT,3584.7058,Forecasted
2029-02-01,UT,3505.4846,Forecasted
2029-03-01,UT,3505.4846,Forecasted
2029-04-01,UT,3466.4727,Forecasted
2029-05-01,UT,3472.653,Forecasted
2029-06-01,UT,3578.498,Forecasted
2029-07-01,UT,3646.7925,Forecasted
2029-08-01,UT,3646.7925,Forecasted
2029-09-01,UT,3562.7295,Forecasted
2029-10-01,UT,3494.1316,Forecasted
2029-11-01,UT,3487.4128,Forecasted
2029-12-01,UT,3543.7546,Forecasted
2030-01-01,UT,3584.7058,Forecasted
2030-02-01,UT,3505.4846,Forecasted
2030-03-01,UT,3505.4846,Forecasted
2030-04-01,UT,3466.4727,Forecasted
2030-05-01,UT,3472.653,Forecasted
2030-06-01,UT,3578.498,Forecasted
2030-07-01,UT,3646.7925,Forecasted
2030-08-01,UT,3646.7925,Forecasted
2025-09-01,US,347615.8,Forecasted
2025-10-01,US,326255.2,Forecasted
2025-11-01,US,323857.7,Forecasted
2025-12-01,US,332715.5,Forecasted
2026-01-01,US,357644.34,Forecasted
2026-02-01,US,323451.03,Forecasted
2026-03-01,US,313258.5,Forecasted
2026-04-01,US,304286.03,Forecasted
2026-05-01,US,319021.75,Forecasted
2026-06-01,US,356819.56,Forecasted
2026-07-01,US,395092.62,Forecasted
2026-08-01,US,393699.84,Forecasted
2026-09-01,US,347615.8,Forecasted
2026-10-01,US,326255.2,Forecasted
2026-11-01,US,323857.7,Forecasted
2026-12-01,US,332715.5,Forecasted
2027-01-01,US,357644.34,Forecasted
2027-02-01,US,323451.03,Forecasted
2027-03-01,US,313258.5,Forecasted
2027-04-01,US,304286.03,Forecasted
2027-05-01,US,319021.75,Forecasted
2027-06-01,US,356819.56,Forecasted
2027-07-01,US,395092.62,Forecasted
2027-08-01,US,393699.84,Forecasted
2027-09-01,US,347615.8,Forecasted
2027-10-01,US,326255.2,Forecasted
2027-11-01,US,323857.7,Forecasted
2027-12-01,US,332715.5,Forecasted
2028-01-01,US,357644.34,Forecasted
2028-02-01,US,323451.03,Forecasted
2028-03-01,US,313258.5,Forecasted
2028-04-01,US,304286.03,Forecasted
2028-05-01,US,319021.75,Forecasted
2028-06-01,US,356819.56,Forecasted
2028-07-01,US,395092.62,Forecasted
2028-08-01,US,393699.84,Forecasted
2028-09-01,US,347615.8,Forecasted
2028-10-01,US,326255.2,Forecasted
2028-11-01,US,323857.7,Forecasted
2028-12-01,US,332715.5,Forecasted
2029-01-01,US,357644.34,Forecasted
2029-02-01,US,323451.03,Forecasted
2029-03-01,US,313258.5,Forecasted
2029-04-01,US,304286.03,Forecasted
2029-05-01,US,319021.75,Forecasted
2029-06-01,US,356819.56,Forecasted
2029-07-01,US,395092.62,Forecasted
2029-08-01,US,393699.84,Forecasted
2029-09-01,US,347615.8,Forecasted
2029-10-01,US,326255.2,Forecasted
2029-11-01,US,323857.7,Forecasted
2029-12-01,US,332715.5,Forecasted
2030-01-01,US,357644.34,Forecasted
2030-02-01,US,323451.03,Forecasted
2030-03-01,US,313258.5,Forecasted
2030-04-01,US,304286.03,Forecasted
2030-05-01,US,319021.75,Forecasted
2030-06-01,US,356819.56,Forecasted
2030-07-01,US,395092.62,Forecasted
2030-08-01,US,393699.84,Forecasted
2025-09-01,TX,48849.4,Forecasted
2025-10-01,TX,48813.746,Forecasted
2025-11-01,TX,48184.41,Forecasted
2025-12-01,TX,49049.062,Forecasted
2026-01-01,TX,47792.477,Forecasted
2026-02-01,TX,46908.656,Forecasted
2026-03-01,TX,46908.656,Forecasted
2026-04-01,TX,46506.285,Forecasted
2026-05-01,TX,47327.332,Forecasted
2026-06-01,TX,48660.11,Forecasted
2026-07-01,TX,50776.277,Forecasted
2026-08-01,TX,50993.01,Forecasted
2026-09-01,TX,48849.4,Forecasted
2026-10-01,TX,48813.746,Forecasted
2026-11-01,TX,48184.41,Forecasted
2026-12-01,TX,49049.062,Forecasted
2027-01-01,TX,47792.477,Forecasted
2027-02-01,TX,46908.656,Forecasted
2027-03-01,TX,46908.656,Forecasted
2027-04-01,TX,46506.285,Forecasted
2027-05-01,TX,47327.332,Forecasted
2027-06-01,TX,48660.11,Forecasted
2027-07-01,TX,50776.277,Forecasted
2027-08-01,TX,50993.01,Forecasted
2027-09-01,TX,48849.4,Forecasted
2027-10-01,TX,48813.746,Forecasted
2027-11-01,TX,48184.41,Forecasted
2027-12-01,TX,49049.062,Forecasted
2028-01-01,TX,47792.477,Forecasted
2028-02-01,TX,46908.656,Forecasted
2028-03-01,TX,46908.656,Forecasted
2028-04-01,TX,46506.285,Forecasted
2028-05-01,TX,47327.332,Forecasted
2028-06-01,TX,48660.11,Forecasted
2028-07-01,TX,50776.277,Forecasted
2028-08-01,TX,50993.01,Forecasted
2028-09-01,TX,48849.4,Forecasted
2028-10-01,TX,48813.746,Forecasted
2028-11-01,TX,48184.41,Forecasted
2028-12-01,TX,49049.062,Forecasted
2029-01-01,TX,47792.477,Forecasted
2029-02-01,TX,46908.656,Forecasted
2029-03-01,TX,46908.656,Forecasted
2029-04-01,TX,46506.285,Forecasted
2029-05-01,TX,47327.332,Forecasted
2029-06-01,TX,48660.11,Forecasted
2029-07-01,TX,50776.277,Forecasted
2029-08-01,TX,50993.01,Forecasted
2029-09-01,TX,48849.4,Forecasted
2029-10-01,TX,48813.746,Forecasted
2029-11-01,TX,48184.41,Forecasted
2029-12-01,TX,49049.062,Forecasted
2030-01-01,TX,47792.477,Forecasted
2030-02-01,TX,46908.656,Forecasted
2030-03-01,TX,46908.656,Forecasted
2030-04-01,TX,46506.285,Forecasted
2030-05-01,TX,47327.332,Forecasted
2030-06-01,TX,48660.11,Forecasted
2030-07-01,TX,50776.277,Forecasted
2030-08-01,TX,50993.01,Forecasted
2025-09-01,TN,10181.734,Forecasted
2025-10-01,TN,10133.92,Forecasted
2025-11-01,TN,10074.483,Forecasted
2025-12-01,TN,10123.75,Forecasted
2026-01-01,TN,10279.94,Forecasted
2026-02-01,TN,10182.037,Forecasted
2026-03-01,TN,10182.037,Forecasted
2026-04-01,TN,10156.29,Forecasted
2026-05-01,TN,10162.471,Forecasted
2026-06-01,TN,10195.867,Forecasted
2026-07-01,TN,10348.87,Forecasted
2026-08-01,TN,10348.87,Forecasted
2026-09-01,TN,10181.734,Forecasted
2026-10-01,TN,10133.92,Forecasted
2026-11-01,TN,10074.483,Forecasted
2026-12-01,TN,10123.75,Forecasted
2027-01-01,TN,10279.94,Forecasted
2027-02-01,TN,10182.037,Forecasted
2027-03-01,TN,10182.037,Forecasted
2027-04-01,TN,10156.29,Forecasted
2027-05-01,TN,10162.471,Forecasted
2027-06-01,TN,10195.867,Forecasted
2027-07-01,TN,10348.87,Forecasted
2027-08-01,TN,10348.87,Forecasted
2027-09-01,TN,10181.734,Forecasted
2027-10-01,TN,10133.92,Forecasted
2027-11-01,TN,10074.483,Forecasted
2027-12-01,TN,10123.75,Forecasted
2028-01-01,TN,10279.94,Forecasted
2028-02-01,TN,10182.037,Forecasted
2028-03-01,TN,10182.037,Forecasted
2028-04-01,TN,10156.29,Forecasted
2028-05-01,TN,10162.471,Forecasted
2028-06-01,TN,10195.867,Forecasted
2028-07-01,TN,10348.87,Forecasted
2028-08-01,TN,10348.87,Forecasted
2028-09-01,TN,10181.734,Forecasted
2028-10-01,TN,10133.92,Forecasted
2028-11-01,TN,10074.483,Forecasted
2028-12-01,TN,10123.75,Forecasted
2029-01-01,TN,10279.94,Forecasted
2029-02-01,TN,10182.037,Forecasted
2029-03-01,TN,10182.037,Forecasted
2029-04-01,TN,10156.29,Forecasted
2029-05-01,TN,10162.471,Forecasted
2029-06-01,TN,10195.867,Forecasted
2029-07-01,TN,10348.87,Forecasted
2029-08-01,TN,10348.87,Forecasted
2029-09-01,TN,10181.734,Forecasted
2029-10-01,TN,10133.92,Forecasted
2029-11-01,TN,10074.483,Forecasted
2029-12-01,TN,10123.75,Forecasted
2030-01-01,TN,10279.94,Forecasted
2030-02-01,TN,10182.037,Forecasted
2030-03-01,TN,10182.037,Forecasted
2030-04-01,TN,10156.29,Forecasted
2030-05-01,TN,10162.471,Forecasted
2030-06-01,TN,10195.867,Forecasted
2030-07-01,TN,10348.87,Forecasted
2030-08-01,TN,10348.87,Forecasted
2025-09-01,SD,1029.8013,Forecasted
2025-10-01,SD,974.1057,Forecasted
2025-11-01,SD,974.02295,Forecasted
2025-12-01,SD,1023.72876,Forecasted
2026-01-01,SD,1059.5664,Forecasted
2026-02-01,SD,998.63574,Forecasted
2026-03-01,SD,998.63574,Forecasted
2026-04-01,SD,979.13727,Forecasted
2026-05-01,SD,978.3142,Forecasted
2026-06-01,SD,1052.6163,Forecasted
2026-07-01,SD,1113.8639,Forecasted
2026-08-01,SD,1113.8639,Forecasted
2026-09-01,SD,1029.8013,Forecasted
2026-10-01,SD,974.1057,Forecasted
2026-11-01,SD,974.02295,Forecasted
2026-12-01,SD,1023.72876,Forecasted
2027-01-01,SD,1059.5664,Forecasted
2027-02-01,SD,998.63574,Forecasted
2027-03-01,SD,998.63574,Forecasted
2027-04-01,SD,979.13727,Forecasted
2027-05-01,SD,978.3142,Forecasted
2027-06-01,SD,1052.6163,Forecasted
2027-07-01,SD,1113.8639,Forecasted
2027-08-01,SD,1113.8639,Forecasted
2027-09-01,SD,1029.8013,Forecasted
2027-10-01,SD,974.1057,Forecasted
2027-11-01,SD,974.02295,Forecasted
2027-12-01,SD,1023.72876,Forecasted
2028-01-01,SD,1059.5664,Forecasted
2028-02-01,SD,998.63574,Forecasted
2028-03-01,SD,998.63574,Forecasted
2028-04-01,SD,979.13727,Forecasted
2028-05-01,SD,978.3142,Forecasted
2028-06-01,SD,1052.6163,Forecasted
2028-07-01,SD,1113.8639,Forecasted
2028-08-01,SD,1113.8639,Forecasted
2028-09-01,SD,1029.8013,Forecasted
2028-10-01,SD,974.1057,Forecasted
2028-11-01,SD,974.02295,Forecasted
2028-12-01,SD,1023.72876,Forecasted
2029-01-01,SD,1059.5664,Forecasted
2029-02-01,SD,998.63574,Forecasted
2029-03-01,SD,998.63574,Forecasted
2029-04-01,SD,979.13727,Forecasted
2029-05-01,SD,978.3142,Forecasted
2029-06-01,SD,1052.6163,Forecasted
2029-07-01,SD,1113.8639,Forecasted
2029-08-01,SD,1113.8639,Forecasted
2029-09-01,SD,1029.8013,Forecasted
2029-10-01,SD,974.1057,Forecasted
2029-11-01,SD,974.02295,Forecasted
2029-12-01,SD,1023.72876,Forecasted
2030-01-01,SD,1059.5664,Forecasted
2030-02-01,SD,998.63574,Forecasted
2030-03-01,SD,998.63574,Forecasted
2030-04-01,SD,979.13727,Forecasted
2030-05-01,SD,978.3142,Forecasted
2030-06-01,SD,1052.6163,Forecasted
2030-07-01,SD,1113.8639,Forecasted
2030-08-01,SD,1113.8639,Forecasted
2025-09-01,SC,8163.424,Forecasted
2025-10-01,SC,8102.7065,Forecasted
2025-11-01,SC,8095.9883,Forecasted
2025-12-01,SC,8152.329,Forecasted
2026-01-01,SC,8204.687,Forecasted
2026-02-01,SC,8123.821,Forecasted
2026-03-01,SC,8123.821,Forecasted
2026-04-01,SC,8091.757,Forecasted
2026-05-01,SC,8097.937,Forecasted
2026-06-01,SC,8163.505,Forecasted
2026-07-01,SC,8248.507,Forecasted
2026-08-01,SC,8248.507,Forecasted
2026-09-01,SC,8163.424,Forecasted
2026-10-01,SC,8102.7065,Forecasted
2026-11-01,SC,8095.9883,Forecasted
2026-12-01,SC,8152.329,Forecasted
2027-01-01,SC,8204.687,Forecasted
2027-02-01,SC,8123.821,Forecasted
2027-03-01,SC,8123.821,Forecasted
2027-04-01,SC,8091.757,Forecasted
2027-05-01,SC,8097.937,Forecasted
2027-06-01,SC,8163.505,Forecasted
2027-07-01,SC,8248.507,Forecasted
2027-08-01,SC,8248.507,Forecasted
2027-09-01,SC,8163.424,Forecasted
2027-10-01,SC,8102.7065,Forecasted
2027-11-01,SC,8095.9883,Forecasted
2027-12-01,SC,8152.329,Forecasted
2028-01-01,SC,8204.687,Forecasted
2028-02-01,SC,8123.821,Forecasted
2028-03-01,SC,8123.821,Forecasted
2028-04-01,SC,8091.757,Forecasted
2028-05-01,SC,8097.937,Forecasted
2028-06-01,SC,8163.505,Forecasted
2028-07-01,SC,8248.507,Forecasted
2028-08-01,SC,8248.507,Forecasted
2028-09-01,SC,8163.424,Forecasted
2028-10-01,SC,8102.7065,Forecasted
2028-11-01,SC,8095.9883,Forecasted
2028-12-01,SC,8152.329,Forecasted
2029-01-01,SC,8204.687,Forecasted
2029-02-01,SC,8123.821,Forecasted
2029-03-01,SC,8123.821,Forecasted
2029-04-01,SC,8091.757,Forecasted
2029-05-01,SC,8097.937,Forecasted
2029-06-01,SC,8163.505,Forecasted
2029-07-01,SC,8248.507,Forecasted
2029-08-01,SC,8248.507,Forecasted
2029-09-01,SC,8163.424,Forecasted
2029-10-01,SC,8102.7065,Forecasted
2029-11-01,SC,8095.9883,Forecasted
2029-12-01,SC,8152.329,Forecasted
2030-01-01,SC,8204.687,Forecasted
2030-02-01,SC,8123.821,Forecasted
2030-03-01,SC,8123.821,Forecasted
2030-04-01,SC,8091.757,Forecasted
2030-05-01,SC,8097.937,Forecasted
2030-06-01,SC,8163.505,Forecasted
2030-07-01,SC,8248.507,Forecasted
2030-08-01,SC,8248.507,Forecasted
2025-09-01,RI,750.34705,Forecasted
2025-10-01,RI,704.50903,Forecasted
2025-11-01,RI,704.4263,Forecasted
2025-12-01,RI,754.1321,Forecasted
2026-01-01,RI,763.99817,Forecasted
2026-02-01,RI,727.9704,Forecasted
2026-03-01,RI,727.9704,Forecasted
2026-04-01,RI,708.472,Forecasted
2026-05-01,RI,707.6489,Forecasted
2026-06-01,RI,774.34875,Forecasted
2026-07-01,RI,825.9312,Forecasted
2026-08-01,RI,825.9312,Forecasted
2026-09-01,RI,750.34705,Forecasted
2026-10-01,RI,704.50903,Forecasted
2026-11-01,RI,704.4263,Forecasted
2026-12-01,RI,754.1321,Forecasted
2027-01-01,RI,763.99817,Forecasted
2027-02-01,RI,727.9704,Forecasted
2027-03-01,RI,727.9704,Forecasted
2027-04-01,RI,708.472,Forecasted
2027-05-01,RI,707.6489,Forecasted
2027-06-01,RI,774.34875,Forecasted
2027-07-01,RI,825.9312,Forecasted
2027-08-01,RI,825.9312,Forecasted
2027-09-01,RI,750.34705,Forecasted
2027-10-01,RI,704.50903,Forecasted
2027-11-01,RI,704.4263,Forecasted
2027-12-01,RI,754.1321,Forecasted
2028-01-01,RI,763.99817,Forecasted
2028-02-01,RI,727.9704,Forecasted
2028-03-01,RI,727.9704,Forecasted
2028-04-01,RI,708.472,Forecasted
2028-05-01,RI,707.6489,Forecasted
2028-06-01,RI,774.34875,Forecasted
2028-07-01,RI,825.9312,Forecasted
2028-08-01,RI,825.9312,Forecasted
2028-09-01,RI,750.34705,Forecasted
2028-10-01,RI,704.50903,Forecasted
2028-11-01,RI,704.4263,Forecasted
2028-12-01,RI,754.1321,Forecasted
2029-01-01,RI,763.99817,Forecasted
2029-02-01,RI,727.9704,Forecasted
2029-03-01,RI,727.9704,Forecasted
2029-04-01,RI,708.472,Forecasted
2029-05-01,RI,707.6489,Forecasted
2029-06-01,RI,774.34875,Forecasted
2029-07-01,RI,825.9312,Forecasted
2029-08-01,RI,825.9312,Forecasted
2029-09-01,RI,750.34705,Forecasted
2029-10-01,RI,704.50903,Forecasted
2029-11-01,RI,704.4263,Forecasted
2029-12-01,RI,754.1321,Forecasted
2030-01-01,RI,763.99817,Forecasted
2030-02-01,RI,727.9704,Forecasted
2030-03-01,RI,727.9704,Forecasted
2030-04-01,RI,708.472,Forecasted
2030-05-01,RI,707.6489,Forecasted
2030-06-01,RI,774.34875,Forecasted
2030-07-01,RI,825.9312,Forecasted
2030-08-01,RI,825.9312,Forecasted
2025-09-01,MS,4838.1724,Forecasted
2025-10-01,MS,4769.5747,Forecasted
2025-11-01,MS,4762.8564,Forecasted
2025-12-01,MS,4819.1973,Forecasted
2026-01-01,MS,4855.4185,Forecasted
2026-02-01,MS,4776.198,Forecasted
2026-03-01,MS,4776.198,Forecasted
2026-04-01,MS,4741.9155,Forecasted
2026-05-01,MS,4748.0957,Forecasted
2026-06-01,MS,4853.941,Forecasted
2026-07-01,MS,4922.2344,Forecasted
2026-08-01,MS,4922.2344,Forecasted
2026-09-01,MS,4838.1724,Forecasted
2026-10-01,MS,4769.5747,Forecasted
2026-11-01,MS,4762.8564,Forecasted
2026-12-01,MS,4819.1973,Forecasted
2027-01-01,MS,4855.4185,Forecasted
2027-02-01,MS,4776.198,Forecasted
2027-03-01,MS,4776.198,Forecasted
2027-04-01,MS,4741.9155,Forecasted
2027-05-01,MS,4748.0957,Forecasted
2027-06-01,MS,4853.941,Forecasted
2027-07-01,MS,4922.2344,Forecasted
2027-08-01,MS,4922.2344,Forecasted
2027-09-01,MS,4838.1724,Forecasted
2027-10-01,MS,4769.5747,Forecasted
2027-11-01,MS,4762.8564,Forecasted
2027-12-01,MS,4819.1973,Forecasted
2028-01-01,MS,4855.4185,Forecasted
2028-02-01,MS,4776.198,Forecasted
2028-03-01,MS,4776.198,Forecasted
2028-04-01,MS,4741.9155,Forecasted
2028-05-01,MS,4748.0957,Forecasted
2028-06-01,MS,4853.941,Forecasted
2028-07-01,MS,4922.2344,Forecasted
2028-08-01,MS,4922.2344,Forecasted
2028-09-01,MS,4838.1724,Forecasted
2028-10-01,MS,4769.5747,Forecasted
2028-11-01,MS,4762.8564,Forecasted
2028-12-01,MS,4819.1973,Forecasted
2029-01-01,MS,4855.4185,Forecasted
2029-02-01,MS,4776.198,Forecasted
2029-03-01,MS,4776.198,Forecasted
2029-04-01,MS,4741.9155,Forecasted
2029-05-01,MS,4748.0957,Forecasted
2029-06-01,MS,4853.941,Forecasted
2029-07-01,MS,4922.2344,Forecasted
2029-08-01,MS,4922.2344,Forecasted
2029-09-01,MS,4838.1724,Forecasted
2029-10-01,MS,4769.5747,Forecasted
2029-11-01,MS,4762.8564,Forecasted
2029-12-01,MS,4819.1973,Forecasted
2030-01-01,MS,4855.4185,Forecasted
2030-02-01,MS,4776.198,Forecasted
2030-03-01,MS,4776.198,Forecasted
2030-04-01,MS,4741.9155,Forecasted
2030-05-01,MS,4748.0957,Forecasted
2030-06-01,MS,4853.941,Forecasted
2030-07-01,MS,4922.2344,Forecasted
2030-08-01,MS,4922.2344,Forecasted
2025-09-01,OR,5315.191,Forecasted
2025-10-01,OR,5246.5933,Forecasted
2025-11-01,OR,5239.875,Forecasted
2025-12-01,OR,5296.216,Forecasted
2026-01-01,OR,5337.166,Forecasted
2026-02-01,OR,5257.946,Forecasted
2026-03-01,OR,5257.946,Forecasted
2026-04-01,OR,5218.934,Forecasted
2026-05-01,OR,5225.1143,Forecasted
2026-06-01,OR,5330.9595,Forecasted
2026-07-01,OR,5399.253,Forecasted
2026-08-01,OR,5399.253,Forecasted
2026-09-01,OR,5315.191,Forecasted
2026-10-01,OR,5246.5933,Forecasted
2026-11-01,OR,5239.875,Forecasted
2026-12-01,OR,5296.216,Forecasted
2027-01-01,OR,5337.166,Forecasted
2027-02-01,OR,5257.946,Forecasted
2027-03-01,OR,5257.946,Forecasted
2027-04-01,OR,5218.934,Forecasted
2027-05-01,OR,5225.1143,Forecasted
2027-06-01,OR,5330.9595,Forecasted
2027-07-01,OR,5399.253,Forecasted
2027-08-01,OR,5399.253,Forecasted
2027-09-01,OR,5315.191,Forecasted
2027-10-01,OR,5246.5933,Forecasted
2027-11-01,OR,5239.875,Forecasted
2027-12-01,OR,5296.216,Forecasted
2028-01-01,OR,5337.166,Forecasted
2028-02-01,OR,5257.946,Forecasted
2028-03-01,OR,5257.946,Forecasted
2028-04-01,OR,5218.934,Forecasted
2028-05-01,OR,5225.1143,Forecasted
2028-06-01,OR,5330.9595,Forecasted
2028-07-01,OR,5399.253,Forecasted
2028-08-01,OR,5399.253,Forecasted
2028-09-01,OR,5315.191,Forecasted
2028-10-01,OR,5246.5933,Forecasted
2028-11-01,OR,5239.875,Forecasted
2028-12-01,OR,5296.216,Forecasted
2029-01-01,OR,5337.166,Forecasted
2029-02-01,OR,5257.946,Forecasted
2029-03-01,OR,5257.946,Forecasted
2029-04-01,OR,5218.934,Forecasted
2029-05-01,OR,5225.1143,Forecasted
2029-06-01,OR,5330.9595,Forecasted
2029-07-01,OR,5399.253,Forecasted
2029-08-01,OR,5399.253,Forecasted
2029-09-01,OR,5315.191,Forecasted
2029-10-01,OR,5246.5933,Forecasted
2029-11-01,OR,5239.875,Forecasted
2029-12-01,OR,5296.216,Forecasted
2030-01-01,OR,5337.166,Forecasted
2030-02-01,OR,5257.946,Forecasted
2030-03-01,OR,5257.946,Forecasted
2030-04-01,OR,5218.934,Forecasted
2030-05-01,OR,5225.1143,Forecasted
2030-06-01,OR,5330.9595,Forecasted
2030-07-01,OR,5399.253,Forecasted
2030-08-01,OR,5399.253,Forecasted
2025-09-01,OK,7295.322,Forecasted
2025-10-01,OK,7226.724,Forecasted
2025-11-01,OK,7220.006,Forecasted
2025-12-01,OK,7276.3467,Forecasted
2026-01-01,OK,7335.2036,Forecasted
2026-02-01,OK,7246.5894,Forecasted
2026-03-01,OK,7246.5894,Forecasted
2026-04-01,OK,7214.5254,Forecasted
2026-05-01,OK,7220.7056,Forecasted
2026-06-01,OK,7295.403,Forecasted
2026-07-01,OK,7380.402,Forecasted
2026-08-01,OK,7380.402,Forecasted
2026-09-01,OK,7295.322,Forecasted
2026-10-01,OK,7226.724,Forecasted
2026-11-01,OK,7220.006,Forecasted
2026-12-01,OK,7276.3467,Forecasted
2027-01-01,OK,7335.2036,Forecasted
2027-02-01,OK,7246.5894,Forecasted
2027-03-01,OK,7246.5894,Forecasted
2027-04-01,OK,7214.5254,Forecasted
2027-05-01,OK,7220.7056,Forecasted
2027-06-01,OK,7295.403,Forecasted
2027-07-01,OK,7380.402,Forecasted
2027-08-01,OK,7380.402,Forecasted
2027-09-01,OK,7295.322,Forecasted
2027-10-01,OK,7226.724,Forecasted
2027-11-01,OK,7220.006,Forecasted
2027-12-01,OK,7276.3467,Forecasted
2028-01-01,OK,7335.2036,Forecasted
2028-02-01,OK,7246.5894,Forecasted
2028-03-01,OK,7246.5894,Forecasted
2028-04-01,OK,7214.5254,Forecasted
2028-05-01,OK,7220.7056,Forecasted
2028-06-01,OK,7295.403,Forecasted
2028-07-01,OK,7380.402,Forecasted
2028-08-01,OK,7380.402,Forecasted
2028-09-01,OK,7295.322,Forecasted
2028-10-01,OK,7226.724,Forecasted
2028-11-01,OK,7220.006,Forecasted
2028-12-01,OK,7276.3467,Forecasted
2029-01-01,OK,7335.2036,Forecasted
2029-02-01,OK,7246.5894,Forecasted
2029-03-01,OK,7246.5894,Forecasted
2029-04-01,OK,7214.5254,Forecasted
2029-05-01,OK,7220.7056,Forecasted
2029-06-01,OK,7295.403,Forecasted
2029-07-01,OK,7380.402,Forecasted
2029-08-01,OK,7380.402,Forecasted
2029-09-01,OK,7295.322,Forecasted
2029-10-01,OK,7226.724,Forecasted
2029-11-01,OK,7220.006,Forecasted
2029-12-01,OK,7276.3467,Forecasted
2030-01-01,OK,7335.2036,Forecasted
2030-02-01,OK,7246.5894,Forecasted
2030-03-01,OK,7246.5894,Forecasted
2030-04-01,OK,7214.5254,Forecasted
2030-05-01,OK,7220.7056,Forecasted
2030-06-01,OK,7295.403,Forecasted
2030-07-01,OK,7380.402,Forecasted
2030-08-01,OK,7380.402,Forecasted
2025-09-01,OH,14450.726,Forecasted
2025-10-01,OH,14405.218,Forecasted
2025-11-01,OH,14378.232,Forecasted
2025-12-01,OH,14445.412,Forecasted
2026-01-01,OH,14713.506,Forecasted
2026-02-01,OH,14332.283,Forecasted
2026-03-01,OH,14332.283,Forecasted
2026-04-01,OH,14303.21,Forecasted
2026-05-01,OH,14376.27,Forecasted
2026-06-01,OH,14618.431,Forecasted
2026-07-01,OH,14925.635,Forecasted
2026-08-01,OH,14925.635,Forecasted
2026-09-01,OH,14450.726,Forecasted
2026-10-01,OH,14405.218,Forecasted
2026-11-01,OH,14378.232,Forecasted
2026-12-01,OH,14445.412,Forecasted
2027-01-01,OH,14713.506,Forecasted
2027-02-01,OH,14332.283,Forecasted
2027-03-01,OH,14332.283,Forecasted
2027-04-01,OH,14303.21,Forecasted
2027-05-01,OH,14376.27,Forecasted
2027-06-01,OH,14618.431,Forecasted
2027-07-01,OH,14925.635,Forecasted
2027-08-01,OH,14925.635,Forecasted
2027-09-01,OH,14450.726,Forecasted
2027-10-01,OH,14405.218,Forecasted
2027-11-01,OH,14378.232,Forecasted
2027-12-01,OH,14445.412,Forecasted
2028-01-01,OH,14713.506,Forecasted
2028-02-01,OH,14332.283,Forecasted
2028-03-01,OH,14332.283,Forecasted
2028-04-01,OH,14303.21,Forecasted
2028-05-01,OH,14376.27,Forecasted
2028-06-01,OH,14618.431,Forecasted
2028-07-01,OH,14925.635,Forecasted
2028-08-01,OH,14925.635,Forecasted
2028-09-01,OH,14450.726,Forecasted
2028-10-01,OH,14405.218,Forecasted
2028-11-01,OH,14378.232,Forecasted
2028-12-01,OH,14445.412,Forecasted
2029-01-01,OH,14713.506,Forecasted
2029-02-01,OH,14332.283,Forecasted
2029-03-01,OH,14332.283,Forecasted
2029-04-01,OH,14303.21,Forecasted
2029-05-01,OH,14376.27,Forecasted
2029-06-01,OH,14618.431,Forecasted
2029-07-01,OH,14925.635,Forecasted
2029-08-01,OH,14925.635,Forecasted
2029-09-01,OH,14450.726,Forecasted
2029-10-01,OH,14405.218,Forecasted
2029-11-01,OH,14378.232,Forecasted
2029-12-01,OH,14445.412,Forecasted
2030-01-01,OH,14713.506,Forecasted
2030-02-01,OH,14332.283,Forecasted
2030-03-01,OH,14332.283,Forecasted
2030-04-01,OH,14303.21,Forecasted
2030-05-01,OH,14376.27,Forecasted
2030-06-01,OH,14618.431,Forecasted
2030-07-01,OH,14925.635,Forecasted
2030-08-01,OH,14925.635,Forecasted
2025-09-01,NY,14076.711,Forecasted
2025-10-01,NY,13653.211,Forecasted
2025-11-01,NY,13081.201,Forecasted
2025-12-01,NY,13448.693,Forecasted
2026-01-01,NY,13263.017,Forecasted
2026-02-01,NY,12832.51,Forecasted
2026-03-01,NY,12832.51,Forecasted
2026-04-01,NY,12838.371,Forecasted
2026-05-01,NY,12842.985,Forecasted
2026-06-01,NY,12877.863,Forecasted
2026-07-01,NY,14749.714,Forecasted
2026-08-01,NY,14839.861,Forecasted
2026-09-01,NY,14076.711,Forecasted
2026-10-01,NY,13653.211,Forecasted
2026-11-01,NY,13081.201,Forecasted
2026-12-01,NY,13448.693,Forecasted
2027-01-01,NY,13263.017,Forecasted
2027-02-01,NY,12832.51,Forecasted
2027-03-01,NY,12832.51,Forecasted
2027-04-01,NY,12838.371,Forecasted
2027-05-01,NY,12842.985,Forecasted
2027-06-01,NY,12877.863,Forecasted
2027-07-01,NY,14749.714,Forecasted
2027-08-01,NY,14839.861,Forecasted
2027-09-01,NY,14076.711,Forecasted
2027-10-01,NY,13653.211,Forecasted
2027-11-01,NY,13081.201,Forecasted
2027-12-01,NY,13448.693,Forecasted
2028-01-01,NY,13263.017,Forecasted
2028-02-01,NY,12832.51,Forecasted
2028-03-01,NY,12832.51,Forecasted
2028-04-01,NY,12838.371,Forecasted
2028-05-01,NY,12842.985,Forecasted
2028-06-01,NY,12877.863,Forecasted
2028-07-01,NY,14749.714,Forecasted
2028-08-01,NY,14839.861,Forecasted
2028-09-01,NY,14076.711,Forecasted
2028-10-01,NY,13653.211,Forecasted
2028-11-01,NY,13081.201,Forecasted
2028-12-01,NY,13448.693,Forecasted
2029-01-01,NY,13263.017,Forecasted
2029-02-01,NY,12832.51,Forecasted
